0.0	0.20616077732186802
0.001	0.09891091649128983
0.002	-0.08305883028136643
0.003	0.13378707824780936
0.004	0.003296418392438133
0.005	0.08879775477921828
0.006	0.30577484611574235
0.007	0.3577604194236056
0.008	0.1863566674756485
0.009	0.3998874231181926
0.01	0.04431790545275388
0.011	0.35029825451828894
0.012	0.4141972659858324
0.013	0.4308889816685204
0.014	0.38628932513651704
0.015	0.47841847647864877
0.016	0.5262002591439909
0.017	0.44620355658580063
0.018	0.49844054830281115
0.019	0.36508951768653947
0.02	0.4499058013282453
0.021	0.4618945656207187
0.022	0.6831548397910252
0.023	0.5180473141149222
0.024	0.7671027442701888
0.025	0.46803476101115904
0.026	0.7336246366958449
0.027	0.6599067539579507
0.028	0.5084951887895348
0.029	0.6908779655644524
0.03	0.8115262160391157
0.031	0.5732269057926038
0.032	0.47130658450439566
0.033	0.5077499549711607
0.034	0.833565041505995
0.035	0.6908016621818616
0.036	0.830841704481361
0.037	0.8034103527805009
0.038	0.7467811131245775
0.039	0.8014070618313682
0.04	0.7114826081291201
0.041	0.9105136723378978
0.042	0.9340001194305323
0.043	0.7539357395727844
0.044	0.701147511803324
0.045	0.971729799425648
0.046	0.6778374319686535
0.047	1.032123148638187
0.048	0.9144972022299506
0.049	1.1234157322900713
0.05	0.8377717225107197
0.051	0.8759636655987437
0.052	0.9782830173466299
0.053	0.8354908204300551
0.054	0.8538628710995505
0.055	0.7123331305887947
0.056	1.0427193253831346
0.057	0.9740089384295322
0.058	0.9178927998049361
0.059	1.0426876624933903
0.06	0.9049300094602067
0.061	1.0415684320693321
0.062	0.699072076054349
0.063	1.0266373164230744
0.064	0.8414685283726768
0.065	1.0878230695989688
0.066	1.019553479689008
0.067	0.8480860270876077
0.068	0.8790990883022547
0.069	0.804445318480066
0.07	0.8892285824680697
0.071	0.8282623042986745
0.072	0.906599783778399
0.073	0.6773051081524064
0.074	0.9440290107698739
0.075	0.8202175581745523
0.076	0.8389942502278741
0.077	0.7619732107531372
0.078	1.0222696347524485
0.079	0.6586411050086378
0.08	0.8739433597531516
0.081	1.1791043468886362
0.082	0.9627078424988947
0.083	1.0005527849908873
0.084	0.7640157076180177
0.085	0.7894244984744099
0.086	0.8411267237902369
0.087	1.0284611821353833
0.088	0.9983444898364892
0.089	0.7685085273109261
0.09	0.9292305542798904
0.091	0.7781729975676346
0.092	0.8949409266223463
0.093	0.9117911554842011
0.094	0.7741417744253845
0.095	0.8567100185657434
0.096	0.6409576006257041
0.097	0.6335913011426356
0.098	0.800690874226287
0.099	0.6873386929361045
0.1	0.8517979969724603
0.101	0.8135885753925294
0.102	0.6472721090423154
0.103	0.7842972487836339
0.104	0.746043684360446
0.105	0.9775039033529873
0.106	0.6792764641905986
0.107	0.77755545895059
0.108	0.6936768799519106
0.109	0.931553448449299
0.11	0.7768341354149642
0.111	0.6692685870016593
0.112	0.7610941948290594
0.113	0.6207770535146608
0.114	0.6017794729996114
0.115	0.7017059683619372
0.116	0.7483236890515796
0.117	0.69592646839355
0.118	0.5948589269442794
0.119	0.8318702988893534
0.12	0.715083588621249
0.121	0.7362211479820582
0.122	0.7674398777531686
0.123	0.6898783935717923
0.124	0.697340409584139
0.125	0.7583785079091335
0.126	0.881103178322852
0.127	0.7462935495890795
0.128	0.7472954910543643
0.129	0.6375139182601243
0.13	0.6640606446071431
0.131	0.7702740095369276
0.132	0.6267455486306206
0.133	0.7110187747915211
0.134	0.601514711396858
0.135	0.9450484421358827
0.136	0.7253784991495679
0.137	0.6024184375025465
0.138	0.5457664436087957
0.139	0.6969766903303914
0.14	0.5400593957519133
0.141	0.8446566167415701
0.142	0.6647242220189388
0.143	0.7095468720510122
0.144	0.7251462006764837
0.145	0.7291542286343504
0.146	0.6692095729496005
0.147	0.6845998671800533
0.148	0.6929342080644624
0.149	0.8579477690542914
0.15	0.7892683348631984
0.151	0.766763130019956
0.152	0.7703687090408412
0.153	0.6202225441189535
0.154	0.7264010943497835
0.155	0.9638359973109766
0.156	0.9759525162525471
0.157	0.8153492650745547
0.158	0.7061385505373073
0.159	0.5676301167608501
0.16	0.8302206923578821
0.161	0.6852376504843201
0.162	0.7968458513215895
0.163	0.751491669575916
0.164	0.7644897200987922
0.165	0.9006015339573016
0.166	0.9222572420612448
0.167	0.8479699948520979
0.168	0.989794023163056
0.169	0.8053050746184085
0.17	0.9795091047807649
0.171	0.7825388826134662
0.172	0.838483227622293
0.173	0.9306545288582958
0.174	0.895774528856937
0.175	0.7851150244777789
0.176	0.7945281467338604
0.177	0.8481583180371517
0.178	0.9149809099874285
0.179	0.6868407302555539
0.18	0.8776901315833592
0.181	0.6565633184921282
0.182	1.0842703151695983
0.183	0.8253596385510781
0.184	0.8255385999405532
0.185	0.8855650765629645
0.186	0.8666801073747312
0.187	0.6743441897964374
0.188	0.826835442196123
0.189	0.9765784192874108
0.19	0.86444275689478
0.191	0.7305195554857066
0.192	0.8897009239101442
0.193	0.6955911244802766
0.194	1.0328957224965725
0.195	0.7556960126628335
0.196	0.9765579568613123
0.197	0.8417356995477333
0.198	0.8945958053483464
0.199	0.8078338967358631
0.2	0.8478125722778265
0.201	0.8685777606063928
0.202	1.0459011287808762
0.203	0.7435855926962319
0.204	0.701072847312983
0.205	0.7833940675568
0.206	0.9296186794237269
0.207	0.875367598898174
0.208	0.8099565885044568
0.209	0.842760267184809
0.21	0.712665607160215
0.211	0.8448762145474847
0.212	0.6496888117720763
0.213	0.761339697651436
0.214	0.7122173115896233
0.215	0.8155747183549628
0.216	0.9378961092502242
0.217	0.9739226884860268
0.218	0.7851596314830167
0.219	0.6854572229268476
